cl_id;length;cpu_time;cpu_util;ram_util;time_on_resource;submission_time;finish_time;vm;
4088;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;4088
4968;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;4968
5323;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;5323
5324;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;5324
5429;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;5429
6209;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;6209
6370;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;6370
6562;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;6562
6723;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;6723
7203;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;7203
7566;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;7566
7748;2073600;8700.0;1.0;1.0;8700.0;0.01;8700.01;7748
430;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;430
1352;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;1352
3266;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;3266
3760;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;3760
5630;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;5630
5900;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;5900
6188;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;6188
6476;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;6476
6879;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;6879
7204;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;7204
7377;2073600;9000.0;1.0;1.0;9000.0;0.01;9000.01;7377
10;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;10
331;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;331
346;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;346
1870;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;1870
3022;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;3022
4439;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;4439
4460;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;4460
4747;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;4747
5234;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5234
5273;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5273
5282;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5282
5291;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5291
5342;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5342
5390;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5390
5438;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5438
5462;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5462
5492;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5492
5510;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5510
5552;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5552
5558;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5558
5582;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5582
5618;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5618
5654;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5654
5702;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5702
5732;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5732
5757;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5757
